name,molweight,critical temperature (K),acentric factor,boiling point (K)
heptadecylamine,255.48752,767.8,0.869,616.15
heptadecylbenzene,316.5706,826,0.92,662.15
heptadecylcyclohexane,322.61824,823.97,0.748,664.15
heptadecylcyclopentane,308.59136,808.79,0.758,650.15
heptafluoropropane,170.0297624,374.83,0.355,256.79
heptane,100.20404,540.2,0.35,371.58
heptanedioic acid,160.16988,805,1.116,615.25
heptanenitrile,111.18696,643.1,0.518,457.65
heptanoic acid,130.18696,677.3,0.756,496.15
heptyl acetate,158.24072,637,0.595,465.55
heptyl butanoate,186.29448,675.5,0.496,498.25
heptyl formate,144.21384,628,0.534,451.25
heptyl hexanoate,214.34824,682,0.759,534.15
heptyl mercaptan,132.27004,645,0.419,450.09
heptyl nonyl phthalate,390.56332,841,1.094,687
heptyl pentanoate,200.32136,667,0.699,518.35
heptyl propanoate,172.2676,659.6,0.508,483.15
heptyl undecyl phthalate,418.61708,878,1.021,717
heptylamine,115.21872,607,0.511,430.05
heptylbenzene,176.3018,714,0.529,519.25
heptylcyclohexane,182.34944,708.63,0.498,518.06
heptylcyclopentane,168.32256,679,0.515,497.3
hex-3-ene,84.16128,506.59,0.25,339.95
"hexachloro-1,3-butadiene",260.7602,738,0.168,486.15
hexachlorobenzene,284.7822,825,0.497,582.55
hexachlorocyclopentadiene,272.7712,746,0.383,512.15
hexachloroethane,236.7382,695,0.239,458
hexadecamethylheptasiloxane,533.15202,671.8,0.887,559.94
hexadecanal,240.42948,740.1,0.833,584.15
hexadecane,226.44596,723,0.717,560.01
hexadecanenitrile,237.42888,768.13,0.823,609.15
hexadecanoic acid,256.42888,785,0.983,624.15
hexadecylamine,241.46064,757.5,0.826,601.15
hexadecylcyclohexane,308.59136,813.42,0.741,652.16
hexadecylcyclopentane,294.56448,797.25,0.748,637.16
hexadiene,82.1454,526.51,0.25,344.64
hexaethylbenzene,246.4362,746,0.753,571.16
hexafluoroacetone,166.0228192,357.14,0.364,245.88
hexafluorobenzene,186.0564192,516.73,0.395,353.41
hexafluoroethane,138.0124192,292.8,0.249,194.95
hexafluoropropylene,150.0234192,368,0.205,243.55
hexamethylbenzene,162.27492,758,0.496,536.6
hexamethylcyclotrisiloxane,222.46362,554.2,0.474,408.26
hexamethyldewarbenzene,162.27492,697.15,0.437,440
hexamethyldisilazane,161.3946,544,0.51,399.15
hexamethyldisiloxane,162.37932,518.7,0.415,373.67
hexamethylene diisocyanate,168.19556,720.8,0.729,528.15
hexamethylenediamine,116.20652,660,0.635,473
hexamethyleneimine,99.17596,624,0.345,411.15
hexanal,100.16068,591,0.387,401.45
hexane,86.17716,507.6,0.301,341.88
"hexane, 2,5-dichloro-, (R*,S*)-",155.06668,633.09,0.397,444.73
hexanenitrile,97.16008,622.05,0.474,436.75
hexanoic acid,116.16008,660.2,0.73,478.85
"hexyl 2,2-dimethylpropanoate",186.29448,677.2,0.621,489.73
hexyl 2-methylbutyrate,186.29448,652,0.639,489.73
hexyl acetate,144.21384,618,0.54,444.65
hexyl butanoate,172.2676,657.2,0.474,479.15
hexyl formate,130.18696,607,0.483,428.65
hexyl heptanoate,214.34824,682,0.759,534.15
hexyl hexanoate,200.32136,667,0.699,519.15
hexyl isovalerate,186.29448,652,0.639,489.73
hexyl mercaptan,118.24316,623,0.368,425.81
hexyl methyl ether,116.20344,558.21,0.307,399.25
hexyl pentanoate,186.29448,652,0.639,499.45
hexyl propanoate,158.24072,640,0.488,463.15
hexylamine,101.19184,584,0.458,405.85
hexylbenzene,162.27492,698,0.479,499.26
hexylcyclohexane,168.32256,691.81,0.456,497.86
hexylcyclopentane,154.29568,667.67,0.442,476.26
hydracrylonitrile,71.07884,690,0.826,494.15
hydrazine,32.04524,653.15,0.3142,386.65
hydrazobenzene,184.24076,939,0.672,679
hydrogen bromide,80.91194,363.15,0.0693,206.45
hydrogen chloride,36.46064,324.65,0.1315,188.15
hydrogen cyanide,27.02568,456.65,0.41,299.15
hydrogen cyanide,27.02568,456.65,0.41,298.85
hydrogen disulfide,66.14788,542.39,0.366,343.85
hydrogen fluoride,20.0063432,461.15,0.3822,292.67
hydrogen iodide,127.91241,423.85,0.0381,237.55
hydrogen peroxide,34.01468,730.15,0.3582,423.35
hydrogen selenide,80.97588,411.15,0.0542,231.15
hydrogen sulfide,34.08188,373.53,0.0942,212.8
hydrogen telluride,129.61588,438.04,0.289,271.15
hydroxyacetonitrile,57.05196,664,0.801,467
hydroxylamine,33.02996,574,0.694,383
ibuprofen,206.28472,777,0.823,588
indane,118.1784,684.9,0.309,451.12
indene,116.16252,687,0.335,455.77
indole,117.15032,790,0.376,526.15
iodine,253.80894,819.15,0.1115,457.56
iodine heptafluoride,259.8932924,447.53,0.122,277.95
iodobenzene,204.01017,721.15,0.247,461.6
iodoform,393.73235,794.55,0.193,491.16
iron pentacarbonyl,195.899,607.2,0.091,376.15
isoagatholal,304.47288,790,1.083,628
isoamyl caprylate,214.34824,682,0.759,542.21
isobutane,58.1234,407.8,0.184,261.43
isobutanol,74.1228,547.78,0.585,380.81
isobutene,56.10752,417.9,0.189,266.25
"isobutene, trimer",168.32256,656.77,0.548,453.15
isobutyl 3-methylbutanoate,158.24072,614.21,0.771,441.65
isobutyl 4-methylpentanoate,172.2676,637,0.579,445.15
isobutyl acetate,116.16008,560.8,0.434,389.8
isobutyl acrylate,128.17108,587,0.455,410
isobutyl butanoate,144.21384,611,0.422,430.05
isobutyl ether,130.23032,562,0.424,395.76
isobutyl formate,102.1332,551.35,0.39,371.22
isobutyl heptanoate,186.29448,652,0.639,481.15
isobutyl heptyl ketone,184.32196,658,0.649,491.4
isobutyl hexanoate,172.2676,637,0.579,427.05
isobutyl isobutyrate,144.21384,602,0.403,420.65
isobutyl isocyanate,99.1326,568,0.415,379.15
isobutyl isocyanide,83.1332,563.17,0.397,383.15
isobutyl mercaptan,90.1894,559,0.253,361.64
isobutyl methacrylate,142.19796,612,0.421,428.15
isobutyl pentanoate,158.24072,629,0.596,452.15
isobutyl propanoate,130.18696,592,0.384,409.75
isobutyl vinyl ether,100.16068,536,0.38,356.15
isobutylamine,73.13808,513.73,0.363,340.88
isobutylbenzene,134.22116,650,0.382,445.94
isobutylcyclohexane,140.2688,667,0.274,444.45
isobutylcyclopentane,126.24192,617.21,0.33,421.1
isobutyraldehyde,72.10692,507,0.362,337.25
isobutyric acid,88.10632,605,0.614,427.65
isobutyronitrile,69.10632,565,0.338,376.76
isodecanal,156.2682,657,0.642,470.15
isodecanol,158.28408,644,0.913,493
isooctanol,130.23032,600.92,0.733,459.15
isopentyl 2-methylpropanoate,158.24072,640,0.488,441.65
isopentyl acetate,130.18696,586.1,0.489,415.15
isopentyl formate,116.16008,578,0.409,397.25
isopentyl hexanoate,186.29448,652,0.639,498.65
isopentyl isovalerate,172.2676,637,0.579,467.15
isopentyl pentanoate,172.2676,637,0.579,473.73
isopentyl propanoate,144.21384,611,0.462,432.65
isopentylcyclohexane,154.29568,674.01,0.413,469.65
isophorone,138.20956,715,0.4,488.35
isophorone diisocyanate,222.2872,765,0.666,562
isophthalic acid,166.13324,1007,1.061,753
isophthaloyl chloride,203.02396,768,0.646,549
isopimaric acid,302.457,807.1,0.791,623.1
isoprene,68.11852,484,0.158,307.21
isopropenyl acetate,100.11732,555.5,0.355,367.15
isopropyl 3-methylbutanoate,144.21384,599.25,0.472,415.15
isopropyl acetate,102.1332,532,0.368,361.65
isopropyl acrylate,114.1442,560,0.405,383.15
isopropyl alcohol,60.09592,508.31,0.669,355.41
isopropyl butanoate,130.18696,574,0.464,404.15
isopropyl decanoate,214.34824,682,0.759,542.21
isopropyl formate,88.10632,518.5,0.313,341.25
isopropyl isobutanoate,130.18696,584,0.456,393.85
isopropyl isobutyl ether,116.20344,537,0.379,371.2
isopropyl isocyanide,69.10632,541.04,0.353,360.35
isopropyl mercaptan,76.16252,517,0.214,325.71
isopropyl methacrylate,128.17108,592.33,0.432,398.15
isopropyl octanoate,186.29448,652,0.639,489.73
isopropyl pentanoate,144.21384,602,0.395,436.35
isopropyl phenyl sulfide,152.26028,708.21,0.386,481.15
isopropyl propanoate,116.16008,553,0.432,383.15
isopropyl tetradecanoate,270.45576,738,0.935,588
isopropyl vinyl ether,86.1338,505.58,0.323,328.65
isopropyl-tert-butyl-ether,116.20344,558.21,0.307,378.66
isopropylamine,59.1112,471.85,0.276,304.92
isopropylcyclohexane,126.24192,627,0.33,427.91
isopropylcyclopentane,112.21504,593,0.303,399.58
isopropylcyclopropane,84.16128,506.65,0.259,331.47
isopropyloctadecylamine,311.59504,783.99,0.817,635.98
isoquinoline,129.16132,803.15,0.304,516.37
isoxazole,69.06296,590,0.257,367.9
itaconic acid,130.10024,821,0.925,601
ketene,42.03728,370,0.126,223.34
lactic acid,90.07884,675,1.022,490
lactonitrile,71.07884,643,0.796,457
levulinic acid,116.11672,738,0.756,530
limonene,136.23704,660,0.313,451.15
lysine,146.18944,821,1.013,615
m-bromotoluene,171.03658,699,0.318,456.85
m-chloroaniline,127.57308,751,0.42,501.65
m-chlorobenzoyl chloride,175.01356,724,0.454,498
m-chloronitrobenzene,157.556,742,0.492,508.75
m-chlorophenol,128.5578,729,0.486,487
m-chlorotoluene,126.58528,660.18,0.318,435.45
m-cresol,108.13992,705.85,0.448,475.43
m-cymene,134.22116,649,0.378,448.23
m-dibromobenzene,235.90576,761,0.293,491.15
m-dichlorobenzene,147.00316,683.95,0.279,446.23
m-diethylbenzene,134.22116,663,0.354,454.29
m-difluorobenzene,114.0945664,552.94,0.32,363.66
m-diisopropylbenzene,162.27492,684,0.359,476.33
m-diisopropylbenzene hydroperoxide,194.27372,812,0.963,620
m-dinitrobenzene,168.10884,808,0.667,575.5
m-divinylbenzene,130.1894,692,0.373,472.65
m-ethylaniline,121.18208,695.58,0.433,487.15
m-ethylphenol,122.1668,716.45,0.519,491.57
m-ethylstyrene,132.20528,676.81,0.376,463.2
m-ethylthiophenol,138.2334,724.15,0.374,484.15
m-ethyltoluene,120.19428,637.15,0.365,434.48
m-fluorotoluene,110.1309832,590.48,0.311,388.15
m-methylstyrene,118.1784,657,0.349,444.75
m-methylthiophenol,124.20652,716.34,0.329,468.25
m-nitroaniline,138.12592,815,0.73,579
m-nitrotoluene,137.13812,734,0.492,505
m-phenylenediamine,108.143,824,0.546,560
m-terphenyl,230.30916,883,0.651,648.15
m-toluenediamine,122.16988,804,0.579,557.15
m-toluidine,107.1552,707,0.435,476.52
m-xylene,106.1674,617,0.327,412.27
maleic acid,116.07336,773,0.998,565
maleic anhydride,98.05808,721,0.546,475.15
maleonitrile,78.07336,704,0.558,492
malonic acid,104.06236,805,0.942,580
malononitrile,66.06236,715,0.502,491.5
mercuric bromide,360.398,1012,0.292,595.15
mercuric chloride,271.4954,973,0.284,577.15
mercuric iodide,454.39894,1072,0.189,627.15
mesityl oxide,98.1448,600,0.327,402.95
mesitylene,120.19428,637.3,0.399,437.89
"meso-2,3-butanediol",90.1222,609.07,1.103,452
"meso-2,3-dibromobutane",215.91552,651.35,0.403,430.45
"meso-2,3-dichlorobutane",127.01292,592.85,0.278,389.15
"meso-2,3-diphenylbutane",210.31892,778.3,0.452,570.25
methacrolein,70.09104,530,0.246,341.15
methacrylic acid,86.09044,662,0.332,434.15
methacrylonitrile,67.09044,554,0.301,363.45
methane,16.04276,190.56,0.012,111.66
methanesulfonyl chloride,114.55232,676,0.3,434.65
methenamine,140.18824,837,0.299,554
methoxyacetic acid,90.07884,691,0.625,478.26
methoxypropanol,90.1222,569,0.759,393.15
"methyl 1,2-dimethylpropyl ether",102.17656,527.59,0.329,356.15
methyl 1-ethylpropyl ether,102.17656,530.71,0.359,361.15
methyl 1-methylbutyl ether,102.17656,535.12,0.359,364.15
"methyl 2,2-dimethylpropanoate",116.16008,565.5,0.404,374.25
"methyl 2,2-dimethylpropyl ether",102.17656,531.9,0.298,356.15
methyl 2-ethylbutanoate,130.18696,584,0.456,409.15
methyl 2-methyl-2-butenoate,114.1442,569,0.434,412.15
methyl 2-methyl-2-pentenoate,128.17108,592.33,0.432,447.69
methyl 2-methylbutyl ether,102.17656,533.65,0.359,363.15
methyl 2-methylbutyrate,116.16008,572.95,0.412,388.55
methyl 3-butenoate,100.11732,555.5,0.355,385.15
methyl 3-hexenoate,128.17108,592.33,0.432,447.69
methyl 3-methyl-2-butenoate,114.1442,569,0.434,409.65
methyl 3-methyl-3-pentenoate,128.17108,592.33,0.432,447.69
methyl 3-methylbutyl ether,102.17656,533.65,0.359,363.15
methyl acetate,74.07944,506.55,0.331,330.09
methyl acetoacetate,116.11672,642,0.513,444.85
methyl acrylate,86.09044,536,0.348,353.35
methyl alcohol,32.04216,512.64,0.564,337.85
methyl benzoate,136.15032,693,0.421,472.65
methyl bromide,94.93882,467,0.192,276.71
methyl butanoate,102.1332,554.5,0.378,375.9
methyl butyl ether,88.14968,512.74,0.313,343.31
methyl butyl sulfide,104.21628,593,0.323,396.58
methyl chloride,50.48752,416.25,0.153,248.93
methyl chloroacetate,108.5242,600,0.434,402.97
methyl chloroformate,94.49732,525,0.393,344
methyl chlorosilane,80.5889,442,0.225,281.85
methyl cis-2-butenoate,100.11732,555.5,0.355,391.15
methyl cis-3-methyl-2-pentenoate,128.17108,592.33,0.432,447.69
methyl cyanoacetate,99.08924,687,0.541,478.24
methyl decanoate,186.29448,671,0.699,505
methyl decyl sulfide,188.37756,717.91,0.592,520
methyl dichlorosilane,115.03366,483,0.276,314.7
methyl dodecanoate,214.34824,712,0.692,540
methyl dodecyl sulfide,216.43132,748.42,0.667,553
methyl ethyl ether,60.09592,437.8,0.222,280.5
methyl ethyl ketone,72.10692,535.5,0.324,352.79
methyl ethyl sulfide,76.16252,533,0.209,339.8
methyl fluoride,34.0332232,317.42,0.198,194.82
methyl formate,60.05256,487.2,0.254,304.9
methyl heptadecyl sulfide,286.56572,810.53,0.787,625
methyl heptanoate,144.21384,602,0.395,447.15
methyl heptyl sulfide,146.29692,660.72,0.465,461.7
methyl hexadecyl sulfide,272.53884,798.63,0.774,611
methyl hexanoate,130.18696,587.95,0.407,422.65
methyl hexyl sulfide,132.27004,638.37,0.42,440
methyl iodide,141.93929,528,0.197,315.58
methyl isobutanoate,102.1332,540.7,0.364,365.45
methyl isobutyl ether,88.14968,497,0.31,331.7
methyl isocyanate,57.05196,505,0.175,312
methyl isocyanide,41.05256,517.86,0.294,332.16
methyl isopentanoate,116.16008,572.95,0.412,389.65
methyl isopropenyl ketone,84.11792,566,0.286,371.15
methyl isopropyl ether,74.1228,464.48,0.266,303.92
methyl isopropyl ketone,86.1338,553.4,0.321,367.55
methyl isopropyl sulfide,90.1894,551,0.259,357.9
methyl lactate,104.10572,584,0.77,417.95
methyl mercaptan,48.10876,469.95,0.158,279.11
methyl methacrylate,100.11732,564,0.317,373.45
methyl nonadecyl sulfide,314.61948,832.33,0.795,645
methyl nonanoate,172.2676,637,0.579,486.65
methyl nonyl sulfide,174.35068,701.03,0.551,500
methyl octadecyl sulfide,300.5926,821.75,0.794,635
methyl octanoate,158.24072,629,0.596,466.05
methyl octyl sulfide,160.3238,681.56,0.508,480
methyl oleate,296.49364,764,1.049,617
methyl pentadecyl sulfide,258.51196,787.27,0.754,597
methyl pentanoate,116.16008,572.95,0.412,400.55
methyl pentyl ether,102.17656,546.49,0.344,372
methyl pentyl sulfide,118.24316,587.98,0.376,401.16
methyl phenyl sulfide,124.20652,710.76,0.327,466.15
methyl propanoate,88.10632,530.6,0.347,352.6
methyl propyl disulfide,122.2554,642,0.346,450.31
methyl propyl ether,74.1228,476.25,0.277,312.2
methyl propyl ketone,86.1338,561.08,0.343,375.46
methyl propyl sulfate,154.187,792,0.162,483.69
methyl propyl sulfide,90.1894,565,0.274,368.69
methyl salicylate,152.14972,709,0.581,493.9
methyl sec-butyl ether,88.14968,498,0.306,332.15
methyl silane,46.14414,352.5,0.139,216.25
methyl tert-butyl ether,88.14968,497.1,0.266,328.35
methyl tert-pentyl ether,102.17656,534,0.298,359.45
methyl tetradecyl sulfide,244.48508,775.15,0.729,583
methyl trans-2-butenoate,100.11732,555.5,0.355,394.15
methyl trans-2-methyl-2-pentenoate,128.17108,592.33,0.432,447.69
methyl trans-2-pentenoate,114.1442,569,0.434,435.22
methyl trans-3-methyl-2-pentenoate,128.17108,592.33,0.432,424.15
methyl trans-3-pentenoate,114.1442,569,0.434,435.22
methyl trichlorosilane,149.47842,517,0.263,339.55
methyl tridecyl sulfide,230.4582,762.23,0.7,569
methyl undecanoate,200.32136,667,0.699,523.39
methyl undecyl sulfide,202.40444,733.68,0.631,537
methyl vinyl ether,58.08004,437,0.237,278.65
"methyl-1,1-dimethylpropylamine",101.19184,564.84,0.369,383.62
"methyl-1,2-dimethylpropylamine",101.19184,560.25,0.432,386.41
methyl-1-methylbutylamine,101.19184,560.25,0.432,386.41
"methyl-2,2-dimethylpropylamine",101.19184,564.84,0.369,383.62
methyl-2-methylbutylamine,101.19184,560.25,0.432,386.41
methyl-3-methylbutylamine,101.19184,552.62,0.432,381.15
methyl-butylamine,87.16496,531.8,0.441,364.25
methyl-propylamine,73.13808,500,0.404,336.15
methyl-sec-butylamine,87.16496,519.9,0.397,351.65
methyl-tert-butylamine,87.16496,513.2,0.378,346.15
methylacetylene,40.06476,402.4,0.212,249.94
methylal,76.09532,480.6,0.29,315
methylamine,31.05744,430.05,0.281,266.82
methylbiphenyl,168.23828,790.07,0.425,536.65
methylcyclobutane,70.1344,477.75,0.213,303.45
methylcyclohexane,98.18816,572.1,0.236,374.08
methylcyclohexanol,114.18756,635,0.685,440.65
methylcyclopentadiene,80.12952,541,0.238,345.93
methylcyclopentadiene dimer,160.25904,675,0.423,473
methylcyclopentane,84.16128,532.79,0.23,344.96
methylcyclopropane,56.10752,437.13,0.198,273.88
methyldecylamine,171.32624,666.6,0.66,499.35
methyldiethylamine,87.16496,507.56,0.347,339.15
methyldiisopropylamine,115.21872,561.82,0.376,385.15
methyldioctylamine,255.48752,744.03,0.818,591.95
methyldipropylamine,115.21872,556.46,0.437,387.25
methyldocosylamine,339.6488,815.11,0.77,665.15
methyldodecylamine,199.38,696.8,0.726,534.15
methyleicosylamine,311.59504,791.58,0.822,643.15
methylethanolamine,75.1106,630,0.586,431.15
methylethyl-sec-butylamine,115.21872,544.53,0.406,376.15
methylethyl-tert-butylamine,115.21872,563.23,0.344,383.15
methylethylamine,59.1112,475,0.319,309.15
methylethylbutylamine,115.21872,560.63,0.437,390.15
methylethylisobutylamine,115.21872,550.32,0.406,380.15
methylethylisopropylamine,101.19184,538.62,0.361,364.65
methylethylpropylamine,101.19184,534.36,0.392,364.65
methylglutaronitrile,108.143,742,0.638,536.15
methylheneicosylamine,325.62192,803.02,0.8,654.15
methylheptadecylamine,269.5144,755.1,0.868,607.15
methylheptylamine,129.2456,609.8,0.547,438.15
methylhexadecylamine,255.48752,745,0.842,594.15
methylhexylamine,115.21872,586.8,0.509,415.15
methylisobutylamine,87.16496,515.2,0.403,350.15
methylisopropylamine,73.13808,487.6,0.589,323.55
methylnaphthalene,142.2004,766.52,0.347,515.15
methylnonadecylamine,297.56816,773.4,0.913,632.15
methylnonylamine,157.29936,649.4,0.624,480.15
methylnorbornene,108.18328,600,0.211,390.15
methyloctadecylamine,283.54128,764.5,0.898,620.15
methyloctylamine,143.27248,630.6,0.586,459.85
methylpentadecylamine,241.46064,734.3,0.814,580.15
"methylpentadiene, isomers",82.1454,526.51,0.25,349.15
methylpentylamine,101.19184,561,0.473,390.55
methylpropylisopropylamine,115.21872,558.79,0.406,386
methylpyridine,93.12832,637.38,0.284,418.15
methylstyrene,118.1784,658.75,0.334,442.65
methyltetracosylamine,367.70256,837.69,0.708,684.15
methyltetradecylamine,227.43376,722.7,0.792,566.15
methyltricosylamine,353.67568,826.65,0.732,675.15
methyltridecylamine,213.40688,710.2,0.755,550.15
methylundecylamine,185.35312,682.3,0.692,517.15
mixo-dichlorobutane,127.01292,598.51,0.288,393.94
molybdenum fluoride,209.9304192,473,0.189,307.15
monochloronaphthalene,162.61828,785,0.383,532.15
monoethanolamine,61.08372,678.2,0.447,444.15
morpholine,87.1216,618,0.355,401.15
n-butylhydroperoxide,90.1222,565,0.866,405
n-hexyl isobutyrate,172.2676,637,0.579,473.73
n-propoxypropanol (mixed isomers),118.17596,600,0.817,481.98
naphthacene,228.29328,987,0.565,716.15
naphthalene,128.17352,748.4,0.302,491.14
neoabietic acid,302.457,812,0.86,631
neodecanoic acid,172.2676,713,0.877,528.15
neoheptanoic acid,130.18696,662,0.635,475.65
neoheptanoic acid,130.18696,680,0.717,427.81
neopentyl acetate,130.18696,577,0.403,401.15
nickel carbonyl,170.735,508.4,0.056,315.65
niobium (V) fluoride,187.898396,737,0.241,502.15
nitric acid,63.01288,520,0.7144,356.15
nitric oxide,30.00614,180.15,0.5829,121.38
nitrilotrisacetonitrile,134.1406,823,0.924,623
nitrobenzene,123.11124,719,0.449,483.95
nitroethane,75.06724,593,0.38,387.22
nitrogen,28.01348,126.2,0.0377,77.34
nitrogen dioxide,46.00554,431.15,0.8511,294.15
nitrogen pentoxide,108.01048,515.51,0.266,306.15
nitrogen tetraoxide,92.01108,431.15,0.8533,294.31
